assists,birthCity,birthCountryCode,birthDate,birthStateProvinceCode,currentTeamAbbrev,currentTeamName,draftOverall,draftRound,draftYear,firstSeasonForGameType,gamesPlayed,goals,height,isInHallOfFameYn,lastName,nationalityCode,playerId,points,positionCode,shootsCatches,skaterFullName,weight
42,St. Paul,USA,1988-04-16,MN,,,7.0,1.0,2006.0,20072008,71,27,72,N,Okposo,USA,8473449,69,R,R,Kyle Okposo,216
0,Ottawa,CAN,1989-07-12,ON,,,139.0,5.0,2008.0,20112012,13,1,74,N,Borowiecki,CAN,8474697,1,D,L,Mark Borowiecki,204
2,North Vancouver,CAN,1981-05-12,BC,,,,,,20112012,25,3,72,N,Kearns,CAN,8471996,5,C,L,Bracken Kearns,200
10,Winnipeg,CAN,1988-08-05,MB,,,111.0,4.0,2008.0,20102011,61,6,74,N,Weise,CAN,8474668,16,R,R,Dale Weise,196
0,Antigo,USA,1984-07-05,WI,,,,,,20062007,2,0,75,N,Piskula,USA,8473921,0,D,L,Joe Piskula,205
39,Halifax,CAN,1995-09-01,NS,COL,Colorado Avalanche,1.0,1.0,2013.0,20132014,82,24,72,N,MacKinnon,CAN,8477492,63,C,R,Nathan MacKinnon,200
14,Calw,DEU,1983-08-24,,,,20.0,1.0,2001.0,20052006,74,11,73,N,Goc,DEU,8469473,25,C,L,Marcel Goc,197
2,Sicamous,CAN,1985-01-28,BC,,,69.0,3.0,2003.0,20062007,33,0,73,N,Fraser,CAN,8470662,2,C,L,Colin Fraser,190
2,Brampton,CAN,1989-04-07,ON,,,132.0,5.0,2007.0,20122013,10,0,70,N,Terry,CAN,8474052,2,L,L,Chris Terry,191
10,Toronto,CAN,1991-02-27,ON,NYI,New York Islanders,92.0,4.0,2009.0,20112012,80,6,71,N,Cizikas,CAN,8475231,16,C,L,Casey Cizikas,191
18,Milwaukee,USA,1985-10-30,WI,,,13.0,1.0,2004.0,20062007,70,16,74,N,Stafford,USA,8471226,34,R,R,Drew Stafford,215
21,St. Agapit,CAN,1982-07-20,QC,,,55.0,2.0,2000.0,20032004,82,24,73,N,Vermette,CAN,8468535,45,C,L,Antoine Vermette,197
37,Olomouc,CZE,1984-01-04,,,,58.0,2.0,2002.0,20032004,75,17,70,N,Hudler,CZE,8470201,54,R,L,Jiri Hudler,190
7,London,CAN,1984-03-16,ON,,,70.0,3.0,2004.0,20062007,52,6,72,N,Prust,CAN,8471283,13,L,L,Brandon Prust,195
14,Togliatti,RUS,1986-04-25,,,,84.0,3.0,2004.0,20112012,59,3,74,N,Emelin,RUS,8471296,17,D,L,Alexei Emelin,218
26,Livonia,USA,1991-04-12,MI,STL,St. Louis Blues,,,,20112012,79,14,69,N,Krug,USA,8476792,40,D,L,Torey Krug,194
14,Milford,USA,1988-08-12,CT,,,,,,20122013,41,4,68,N,Arcobello,USA,8476062,18,R,R,Mark Arcobello,174
18,Muskegon,USA,1987-02-25,MI,,,42.0,2.0,2005.0,20072008,70,10,74,N,Abdelkader,USA,8471716,28,L,L,Justin Abdelkader,213
32,Njurunda,SWE,1980-10-09,,,,210.0,7.0,1999.0,20022003,45,16,72,N,Zetterberg,SWE,8468083,48,C,L,Henrik Zetterberg,197
31,Edmonton,CAN,1977-07-01,AB,,,11.0,1.0,1995.0,19961997,78,30,73,Y,Iginla,CAN,8462042,61,R,R,Jarome Iginla,210
5,Kalamazoo,USA,1980-08-14,MI,,,52.0,2.0,1999.0,20012002,80,4,74,N,Hall,USA,8467925,9,R,R,Adam Hall,212
1,Oulu,FIN,1993-04-16,,,,45.0,2.0,2011.0,20132014,7,2,72,N,Granlund,FIN,8476440,3,C,L,Markus Granlund,180
32,New Westminster,CAN,1989-08-14,BC,,,3.0,1.0,2007.0,20072008,82,26,73,N,Turris,CAN,8474068,58,C,R,Kyle Turris,190
40,Winnipeg,CAN,1988-04-29,MB,,,3.0,1.0,2006.0,20072008,76,28,74,N,Toews,CAN,8473604,68,C,L,Jonathan Toews,201
3,Airdrie,CAN,1989-10-04,AB,,,14.0,1.0,2008.0,20082009,11,1,70,N,Boychuk,CAN,8474576,4,L,L,Zach Boychuk,185
8,Guelph,CAN,1984-08-10,ON,,,288.0,9.0,2003.0,20072008,48,9,75,N,Jones,CAN,8470877,17,R,R,David Jones,208
3,Pittsburgh,USA,1991-03-21,PA,,,115.0,4.0,2009.0,20132014,9,0,74,N,Wey,USA,8475275,3,D,R,Patrick Wey,200
9,Saskatoon,CAN,1988-04-14,SK,,,68.0,3.0,2006.0,20122013,57,2,76,N,Gryba,CAN,8473468,11,D,R,Eric Gryba,222
2,Mariefred,SWE,1976-12-23,,,,145.0,5.0,1998.0,20002001,26,1,74,N,Samuelsson,SWE,8467463,3,R,R,Mikael Samuelsson,218
27,Moers,DEU,1982-07-06,,,,106.0,4.0,2001.0,20032004,79,6,74,N,Ehrhoff,DEU,8469555,33,D,L,Christian Ehrhoff,201
3,Calgary,CAN,1984-05-01,AB,,,29.0,1.0,2003.0,20052006,30,2,71,N,Eaves,USA,8470622,5,R,R,Patrick Eaves,203
1,Churchill,CAN,1983-02-02,MB,,,98.0,4.0,2001.0,20032004,11,0,69,N,Tootoo,CAN,8469547,1,R,R,Jordin Tootoo,195
8,Moscow,RUS,1982-02-25,,,,21.0,1.0,2000.0,20022003,56,0,73,N,Volchenkov,RUS,8468501,8,D,L,Anton Volchenkov,220
28,Moscow,RUS,1985-09-17,,WSH,Washington Capitals,1.0,1.0,2004.0,20052006,78,51,75,N,Ovechkin,RUS,8471214,79,L,R,Alex Ovechkin,238
30,St. John's,CAN,1985-09-08,NL,,,,,,20072008,81,12,74,N,Purcell,CAN,8473962,42,L,R,Teddy Purcell,195
28,Pittsburgh,USA,1992-10-27,PA,,,43.0,2.0,2011.0,20112012,78,19,73,N,Saad,USA,8476438,47,L,L,Brandon Saad,207
14,Orebro,SWE,1986-11-09,,,,194.0,7.0,2007.0,20092010,80,3,74,N,Gunnarsson,SWE,8474125,17,D,L,Carl Gunnarsson,198
40,Oslo,NOR,1987-09-01,,LAK,Los Angeles Kings,,,,20102011,77,19,68,N,Zuccarello,NOR,8475692,59,R,L,Mats Zuccarello,181
0,Anchorage,USA,1981-05-05,AK,,,,,,20132014,2,0,73,N,Johnson,USA,8476086,0,R,R,Justin Johnson,220
2,Grosse Pointe Woods,USA,1988-04-15,MI,,,,,,20112012,7,0,67,N,Miele,USA,8476206,2,C,L,Andy Miele,169
2,Little Falls,USA,1990-10-18,MN,,,63.0,3.0,2009.0,20122013,11,0,74,N,Hanowski,USA,8475196,2,R,L,Ben Hanowski,210
3,Winnipeg,CAN,1991-04-01,MB,,,29.0,1.0,2009.0,20112012,32,0,75,N,Ashton,CAN,8475154,3,R,L,Carter Ashton,215
7,Gavle,SWE,1991-09-25,,,,51.0,2.0,2010.0,20132014,12,2,72,N,Jarnkrok,SWE,8475714,9,C,R,Calle Jarnkrok,193
8,Whitby,CAN,1984-09-12,ON,,,183.0,6.0,2002.0,20052006,53,6,75,N,Ranger,CAN,8470085,14,D,L,Paul Ranger,210
14,Calgary,CAN,1978-03-09,AB,,,1.0,1.0,1996.0,19971998,70,1,75,N,Phillips,CAN,8464956,15,D,L,Chris Phillips,219
1,Brampton,CAN,1982-02-19,ON,,,139.0,5.0,2002.0,20062007,4,0,71,N,Newbury,CAN,8470232,1,C,L,Kris Newbury,205
6,Chelyabinsk,RUS,1992-05-19,,,,26.0,1.0,2010.0,20132014,17,3,74,N,Kuznetsov,RUS,8475744,9,C,L,Evgeny Kuznetsov,207
3,North Vancouver,CAN,1993-11-05,BC,TOR,Toronto Maple Leafs,50.0,2.0,2012.0,20132014,17,1,73,N,Sissons,CAN,8476925,4,C,R,Colton Sissons,200
4,"Garden River, First Nations",CAN,1989-06-23,ON,,,186.0,7.0,2009.0,20112012,64,6,75,N,Nolan,CAN,8475325,10,C,L,Jordan Nolan,219
0,Burlington,CAN,1991-05-14,ON,,,97.0,4.0,2009.0,20132014,26,3,71,N,Szwarz,CAN,8475224,3,C,R,Jordan Szwarz,192
12,Hingham,USA,1984-12-18,MA,,,26.0,1.0,2003.0,20072008,82,6,78,N,Boyle,USA,8470619,18,C,L,Brian Boyle,245
40,Hastings,USA,1990-06-18,MN,,,51.0,2.0,2008.0,20102011,82,17,71,N,Stepan,USA,8474613,57,C,R,Derek Stepan,196
4,Windsor,CAN,1976-06-26,ON,,,1.0,1.0,1994.0,19951996,37,1,75,N,Jovanovski,CAN,8460492,5,D,L,Ed Jovanovski,220
42,Mississauga,CAN,1990-09-20,ON,TOR,Toronto Maple Leafs,1.0,1.0,2009.0,20092010,59,24,73,N,Tavares,CAN,8475166,66,C,L,John Tavares,217
10,Kingston,CAN,1980-08-21,ON,,,4.0,1.0,1998.0,20002001,68,0,77,N,Allen,CAN,8467332,10,D,L,Bryan Allen,223
0,Bloomington,USA,1987-04-13,MN,,,34.0,2.0,2005.0,20092010,3,0,75,N,Stoa,USA,8471708,0,C,L,Ryan Stoa,200
22,Jindrichuv Hradec,CZE,1984-12-07,,,,6.0,1.0,2003.0,20032004,82,17,74,N,Michalek,CZE,8470599,39,L,L,Milan Michalek,225
15,Windsor,CAN,1991-01-24,ON,,,13.0,1.0,2009.0,20112012,73,14,75,N,Kassian,CAN,8475178,29,R,R,Zack Kassian,211
15,Windsor,CAN,1988-06-07,ON,,,112.0,4.0,2006.0,20082009,55,9,72,N,Beleskey,CAN,8473492,24,L,L,Matt Beleskey,207
32,Brondby,DNK,1989-12-16,,,,8.0,1.0,2008.0,20082009,82,19,71,N,Boedker,DNK,8474571,51,L,L,Mikkel Boedker,207
8,St. Andrews,CAN,1987-01-21,MB,,,132.0,5.0,2005.0,20072008,42,12,72,N,Helm,CAN,8471794,20,C,L,Darren Helm,192
22,Eksjo,SWE,1987-06-06,,,,108.0,4.0,2005.0,20072008,81,4,75,N,Hjalmarsson,SWE,8471769,26,D,L,Niklas Hjalmarsson,197
4,Red Deer,CAN,1989-04-20,AB,,,112.0,4.0,2007.0,20102011,26,8,72,N,Sceviour,CAN,8474098,12,C,R,Colton Sceviour,190
6,Edmonton,CAN,1982-04-03,AB,,,194.0,6.0,2000.0,20092010,56,6,74,N,Engelland,CAN,8468674,12,D,R,Deryk Engelland,212
33,Oulu,FIN,1992-02-26,,ANA,Anaheim Ducks,9.0,1.0,2010.0,20122013,63,8,70,N,Granlund,FIN,8475798,41,C,L,Mikael Granlund,193
0,Winnipeg,CAN,1992-04-20,MB,WSH,Washington Capitals,10.0,1.0,2010.0,20132014,2,0,77,N,McIlrath,CAN,8475795,0,D,R,Dylan McIlrath,240
12,Toronto,CAN,1991-04-10,ON,,,59.0,2.0,2009.0,20102011,49,13,73,N,Pirri,CAN,8475204,25,C,L,Brandon Pirri,180
17,Stockholm,SWE,1993-04-18,,NYR,New York Rangers,6.0,1.0,2011.0,20112012,69,16,74,N,Zibanejad,SWE,8476459,33,C,R,Mika Zibanejad,208
21,Minnetonka,USA,1990-07-04,MN,,,17.0,1.0,2008.0,20112012,80,10,74,N,Gardiner,USA,8474581,31,D,L,Jake Gardiner,203
0,Labrador City,CAN,1983-06-16,NL,,,,,,20072008,3,0,71,N,Pelletier,CAN,8469752,0,L,L,Pascal Pelletier,191
7,St. Charles,USA,1987-01-31,MO,,,,,,20112012,82,7,74,N,Bollig,USA,8475650,14,L,L,Brandon Bollig,220
25,Cherry Hill,USA,1987-03-17,NJ,,,2.0,1.0,2005.0,20072008,70,23,74,N,Ryan,USA,8471676,48,R,R,Bobby Ryan,208
22,Edmonton,CAN,1992-05-06,AB,VAN,Vancouver Canucks,147.0,5.0,2010.0,20122013,81,19,69,N,Gallagher,CAN,8475848,41,R,R,Brendan Gallagher,185
30,Repentigny,CAN,1982-11-30,QC,,,55.0,2.0,2001.0,20032004,82,30,71,N,Pominville,CAN,8469506,60,R,R,Jason Pominville,180
2,Niagara on the Lake,CAN,1981-01-02,ON,,,,,,20052006,59,1,72,N,Konopka,CAN,8469820,3,C,L,Zenon Konopka,213
1,Ile Bizard,CAN,1992-04-09,QC,,,89.0,3.0,2010.0,20132014,17,0,74,N,Chaput,CAN,8475808,1,C,L,Michael Chaput,199
34,Richmond,CAN,1985-04-20,BC,,,14.0,1.0,2003.0,20052006,82,7,75,N,Seabrook,CAN,8470607,41,D,R,Brent Seabrook,220
4,Morges,CHE,1988-09-23,,,,73.0,3.0,2007.0,20082009,49,6,71,N,Weber,CHE,8474134,10,D,R,Yannick Weber,200
17,Kitchener,CAN,1983-03-20,ON,,,241.0,8.0,2002.0,20052006,46,4,72,N,Wideman,CAN,8469770,21,D,R,Dennis Wideman,202
11,Toronto,CAN,1989-12-20,ON,TOR,Toronto Maple Leafs,,,,20102011,64,6,75,N,Tanev,CAN,8475690,17,D,R,Chris Tanev,200
14,Slany,CZE,1988-03-16,,,,13.0,1.0,2006.0,20072008,68,16,72,N,Tlusty,CZE,8473482,30,L,L,Jiri Tlusty,205
13,London,CAN,1983-12-17,ON,,,67.0,3.0,2002.0,20032004,82,8,72,N,Campbell,CAN,8470169,21,C,L,Gregory Campbell,188
1,Morristown,USA,1992-04-30,NJ,,,140.0,5.0,2010.0,20132014,8,1,72,N,Agostino,USA,8475844,2,L,L,Kenny Agostino,204
18,Ilderton,CAN,1986-06-14,ON,,,,,,20112012,75,22,70,N,Read,CAN,8476177,40,R,R,Matt Read,188
7,Anchorage,USA,1984-10-05,AK,,,183.0,6.0,2003.0,20062007,81,9,73,N,Thompson,USA,8470775,16,C,L,Nate Thompson,205
2,Red Deer,CAN,1989-02-22,AB,,,205.0,7.0,2007.0,20102011,20,1,75,N,Postma,CAN,8474074,3,D,R,Paul Postma,195
30,Bloomington,USA,1988-03-21,MN,,,1.0,1.0,2006.0,20072008,80,9,76,N,Johnson,USA,8473446,39,D,R,Erik Johnson,225
5,Lanigan,CAN,1980-10-03,SK,,,,,,20062007,48,2,73,N,Brookbank,CAN,8469992,7,D,R,Sheldon Brookbank,202
0,Ostersund,SWE,1992-05-18,,,,125.0,5.0,2011.0,20132014,10,1,75,N,Persson,SWE,8476367,1,L,L,John Persson,222
31,Guelph,CAN,1989-03-28,ON,SJS,San Jose Sharks,9.0,1.0,2007.0,20092010,65,23,73,N,Couture,CAN,8474053,54,C,L,Logan Couture,206
1,Ann Arbor,USA,1988-02-05,MI,,,29.0,1.0,2006.0,20102011,18,2,74,N,Summers,USA,8473589,3,D,L,Chris Summers,207
36,Frydek-Mistek,CZE,1991-03-28,,NYI,New York Islanders,208.0,7.0,2011.0,20122013,81,23,72,N,Palat,CZE,8476292,59,L,L,Ondrej Palat,194
28,Indianapolis,USA,1987-01-13,IN,,,3.0,1.0,2005.0,20062007,82,5,74,N,Johnson,USA,8471677,33,D,L,Jack Johnson,225
1,Viking,CAN,1987-06-02,AB,,,179.0,6.0,2005.0,20082009,17,1,72,N,Sutter,CAN,8471840,2,L,L,Brett Sutter,200
17,Victoria,CAN,1987-07-26,BC,,,,,,20112012,78,3,74,N,Benn,CAN,8474818,20,D,L,Jordie Benn,201
1,Yaroslavl,RUS,1983-10-11,,,,18.0,1.0,2002.0,20032004,7,0,72,N,Grebeshkov,RUS,8470268,1,D,L,Denis Grebeshkov,206
2,Roseau,USA,1990-05-18,MN,,,40.0,2.0,2008.0,20112012,20,1,70,N,Ness,USA,8474604,3,D,L,Aaron Ness,184
1,King City,CAN,1985-01-28,ON,,,73.0,3.0,2003.0,20062007,57,4,72,N,Carcillo,CAN,8470666,5,L,L,Daniel Carcillo,200
20,Boxford,USA,1991-04-30,MA,ANA,Anaheim Ducks,19.0,1.0,2009.0,20122013,66,17,75,N,Kreider,USA,8475184,37,L,L,Chris Kreider,232
0,Prince George,CAN,1992-04-26,BC,,,39.0,2.0,2010.0,20112012,5,0,76,N,Bulmer,CAN,8475757,0,R,R,Brett Bulmer,212
0,Toronto,CAN,1987-09-01,ON,,,,,,20112012,13,2,71,N,Zolnierczyk,CAN,8476158,2,L,L,Harry Zolnierczyk,180
0,Bradford,CAN,1988-09-20,ON,,,,,,20102011,6,0,76,N,Mashinter,CAN,8474850,0,L,L,Brandon Mashinter,212
0,Vancouver,CAN,1985-04-25,BC,,,239.0,8.0,2004.0,20092010,2,0,73,N,Yip,CAN,8471450,0,R,R,Brandon Yip,198
18,Helsinki,FIN,1970-07-03,,,,10.0,1.0,1988.0,19921993,64,9,72,Y,Selanne,FIN,8457981,27,R,R,Teemu Selanne,209
0,Waterloo,CAN,1991-05-15,ON,,,,,,20132014,20,1,70,N,Halmo,CAN,8476765,1,L,L,Mike Halmo,188
15,Mississauga,CAN,1982-04-17,ON,,,24.0,1.0,2000.0,20032004,78,21,72,N,Boyes,CAN,8468504,36,R,R,Brad Boyes,199
0,Maple Ridge,CAN,1988-08-24,BC,,,,,,20132014,3,0,69,N,Hunt,CAN,8476779,0,D,L,Brad Hunt,177
31,Middletown,USA,1989-05-04,NJ,,,2.0,1.0,2007.0,20092010,80,30,75,N,van Riemsdyk,USA,8474037,61,L,L,James van Riemsdyk,210
15,Voskresensk,RUS,1990-05-30,,,,123.0,5.0,2008.0,20092010,68,7,71,N,Loktionov,RUS,8474681,22,C,L,Andrei Loktionov,190
14,Long Beach,USA,1992-11-05,CA,,,47.0,2.0,2011.0,20132014,66,10,71,N,Nieto,USA,8476442,24,L,L,Matt Nieto,189
14,Montréal,CAN,1990-02-23,QC,,,55.0,2.0,2008.0,20102011,76,3,75,N,Scandella,CAN,8474618,17,D,L,Marco Scandella,212
25,Vancouver,CAN,1994-03-09,BC,TOR,Toronto Maple Leafs,5.0,1.0,2012.0,20132014,73,2,73,N,Rielly,CAN,8476853,27,D,L,Morgan Rielly,219
24,Toronto,CAN,1990-02-18,ON,,,10.0,1.0,2008.0,20102011,72,20,72,N,Hodgson,CAN,8474570,44,C,R,Cody Hodgson,191
24,Halkirk,CAN,1976-10-10,AB,,,7.0,1.0,1995.0,19951996,69,23,73,N,Doan,CAN,8462038,47,R,R,Shane Doan,223
16,Tampere,FIN,1995-09-02,,FLA,Florida Panthers,2.0,1.0,2013.0,20132014,54,8,75,N,Barkov,FIN,8477493,24,C,L,Aleksander Barkov,214
24,Toronto,CAN,1985-03-06,ON,,,265.0,9.0,2004.0,20072008,76,6,74,N,Winnik,CAN,8471476,30,L,L,Daniel Winnik,210
28,Ottawa,CAN,1983-05-04,ON,,,32.0,2.0,2001.0,20032004,75,9,69,N,Roy,CAN,8469485,37,C,L,Derek Roy,184
2,Sarnia,CAN,1988-02-27,ON,,,171.0,6.0,2007.0,20082009,34,2,73,N,Jeffrey,CAN,8474138,4,L,L,Dustin Jeffrey,205
11,Recife,BRA,1980-04-19,,,,19.0,1.0,1998.0,19992000,79,3,75,N,Regehr,CAN,8467344,14,D,L,Robyn Regehr,222
26,Barrie,CAN,1985-03-09,ON,COL,Colorado Avalanche,20.0,1.0,2003.0,20032004,69,22,77,N,Burns,CAN,8470613,48,D,R,Brent Burns,228
12,Buffalo,USA,1991-08-10,NY,MIN,Minnesota Wild,104.0,4.0,2009.0,20112012,74,7,75,N,Foligno,CAN,8475220,19,L,L,Marcus Foligno,226
0,Winnipeg,CAN,1987-10-29,MB,,,203.0,7.0,2007.0,20092010,27,0,77,N,McLaren,CAN,8473712,0,L,L,Frazer McLaren,230
1,Cleveland,USA,1980-01-13,OH,,,76.0,3.0,2000.0,20022003,13,0,77,N,Rupp,USA,8467336,1,L,L,Mike Rupp,235
9,Sault Ste. Marie,CAN,1983-06-03,ON,,,50.0,2.0,2001.0,20052006,55,2,75,N,Thorburn,CAN,8469501,11,R,R,Chris Thorburn,235
2,Bilovec,CZE,1985-10-10,,,,7.0,1.0,2004.0,20052006,10,0,74,N,Olesz,CZE,8471220,2,L,L,Rostislav Olesz,215
19,Riverside,USA,1989-06-05,CT,,,157.0,6.0,2008.0,20112012,79,21,68,N,Atkinson,USA,8474715,40,R,R,Cam Atkinson,178
6,Ottawa,CAN,1993-12-21,ON,LAK,Los Angeles Kings,15.0,1.0,2012.0,20132014,49,3,75,N,Ceci,CAN,8476879,9,D,R,Cody Ceci,210
6,Stockholm,SWE,1979-01-10,,,,48.0,2.0,1997.0,20012002,64,2,76,N,Tallinder,SWE,8466182,8,D,L,Henrik Tallinder,209
21,Vasteras,SWE,1989-03-17,,CGY,Calgary Flames,24.0,1.0,2007.0,20082009,76,18,72,N,Backlund,SWE,8474150,39,C,L,Mikael Backlund,206
17,Regina,CAN,1993-09-27,SK,,,2.0,1.0,2012.0,20132014,66,4,73,N,Murray,CAN,8476850,21,D,L,Ryan Murray,206
4,Kingsville,CAN,1990-03-13,ON,,,154.0,6.0,2010.0,20112012,49,2,75,N,Prout,CAN,8474774,6,D,R,Dalton Prout,215
5,Albany,USA,1990-07-16,NY,,,,,,20122013,75,1,75,N,Lashoff,USA,8474873,6,D,L,Brian Lashoff,215
15,Ostersund,SWE,1986-04-21,,,,91.0,3.0,2004.0,20062007,63,7,76,N,Edler,SWE,8471303,22,D,L,Alexander Edler,210
12,Shaunavon,CAN,1985-02-27,SK,,,8.0,1.0,2003.0,20052006,82,5,77,N,Coburn,CAN,8470601,17,D,L,Braydon Coburn,224
36,Clinton,CAN,1991-02-07,ON,NSH,Nashville Predators,33.0,2.0,2009.0,20092010,80,28,73,N,O'Reilly,CAN,8475158,64,C,L,Ryan O'Reilly,207
0,Madison,USA,1983-01-06,WI,,,282.0,9.0,2002.0,20062007,15,0,73,N,Burish,USA,8470063,0,R,R,Adam Burish,195
4,Gardena,USA,1991-11-27,CA,,,20.0,1.0,2010.0,20122013,21,3,74,N,Bennett,USA,8475761,7,R,R,Beau Bennett,195
36,Roseau,USA,1985-03-27,MN,,,245.0,8.0,2003.0,20052006,78,20,77,N,Byfuglien,USA,8470834,56,D,R,Dustin Byfuglien,260
12,Trail,CAN,1981-03-05,BC,,,17.0,1.0,1999.0,20012002,79,3,72,N,Jackman,CAN,8467890,15,D,L,Barret Jackman,203
4,Thunder Bay,CAN,1987-02-14,ON,,,107.0,4.0,2005.0,20092010,27,3,71,N,Pyatt,CAN,8471768,7,L,L,Tom Pyatt,185
13,Omsk,RUS,1986-06-16,,,,136.0,5.0,2004.0,20102011,66,2,76,N,Nikitin,RUS,8471348,15,D,L,Nikita Nikitin,217
13,Helsinki,FIN,1984-02-08,,,,22.0,1.0,2002.0,20032004,62,16,71,N,Bergenheim,FIN,8470176,29,L,L,Sean Bergenheim,201
15,St. Catharines,CAN,1991-12-07,ON,,,21.0,1.0,2010.0,20112012,42,9,74,N,Sheahan,CAN,8475772,24,C,L,Riley Sheahan,214
5,Montréal,CAN,1986-03-23,QC,,,114.0,4.0,2004.0,20122013,82,6,78,N,Bordeleau,CAN,8471326,11,L,L,Patrick Bordeleau,225
5,Laval,CAN,1991-07-27,QC,,,30.0,1.0,2009.0,20112012,34,0,76,N,Despres,CAN,8475155,5,D,L,Simon Despres,218
21,Toronto,CAN,1987-06-14,ON,,,25.0,1.0,2005.0,20072008,82,21,70,N,Cogliano,CAN,8471699,42,C,L,Andrew Cogliano,179
36,Laurier-Station,CAN,1986-09-14,QC,,,,,,20092010,79,16,67,N,Desharnais,CAN,8471976,52,C,L,David Desharnais,180
0,Sudbury,CAN,1990-03-19,ON,,,50.0,2.0,2008.0,20102011,9,0,73,N,Gaunce,CAN,8474611,0,D,L,Cameron Gaunce,194
4,St. Cloud,USA,1991-07-16,MN,UTA,Utah Mammoth,,,,20132014,29,2,72,N,Schmidt,USA,8477220,6,D,L,Nate Schmidt,197
1,Moorhead,USA,1987-03-15,MN,,,97.0,4.0,2005.0,20102011,18,0,74,N,VandeVelde,USA,8471762,1,C,L,Chris VandeVelde,190
11,Lipetsk,RUS,1990-10-29,,FLA,Florida Panthers,14.0,1.0,2009.0,20092010,81,8,73,N,Kulikov,RUS,8475179,19,D,L,Dmitry Kulikov,212
22,Montréal,CAN,1990-10-01,QC,,,38.0,2.0,2009.0,20122013,79,13,76,N,Chiasson,CAN,8475163,35,R,R,Alex Chiasson,208
39,Kladno,CZE,1989-08-15,,,,7.0,1.0,2007.0,20082009,82,23,74,N,Voracek,CZE,8474161,62,R,L,Jakub Voracek,216
9,Richmond,CAN,1979-01-23,BC,,,23.0,1.0,1997.0,19981999,56,3,73,N,Hannan,CAN,8466158,12,D,L,Scott Hannan,215
36,Virginia,USA,1986-12-06,MN,,,28.0,1.0,2005.0,20072008,81,10,73,N,Niskanen,USA,8471702,46,D,R,Matt Niskanen,203
18,Toronto,CAN,1993-06-17,ON,NJD,New Jersey Devils,9.0,1.0,2011.0,20122013,64,7,78,N,Hamilton,CAN,8476462,25,D,R,Dougie Hamilton,230
2,St. Thomas,CAN,1988-06-01,ON,,,41.0,2.0,2006.0,20102011,18,0,72,N,Emmerton,CAN,8473558,2,C,L,Cory Emmerton,191
19,Hull,CAN,1983-03-24,QC,,,264.0,9.0,2001.0,20062007,55,14,72,N,Parenteau,CAN,8469707,33,R,R,PA Parenteau,200
1,Coquitlam,CAN,1987-02-13,BC,,,,,,20122013,13,0,72,N,Street,CAN,8476043,1,C,L,Ben Street,190
1,Minot,USA,1981-11-14,ND,,,38.0,2.0,2001.0,20032004,36,4,74,N,Jackman,USA,8469490,5,R,R,Tim Jackman,225
0,Revelstoke,CAN,1985-05-30,BC,,,,,,20102011,41,2,72,N,Volpatti,CAN,8475619,2,L,L,Aaron Volpatti,215
0,St. Louis,USA,1984-04-15,MO,,,117.0,4.0,2002.0,20052006,24,3,72,N,Janssen,USA,8470123,3,R,R,Cam Janssen,215
7,Vlasim,CZE,1978-09-03,,,,105.0,4.0,1996.0,19992000,42,1,73,N,Rozsival,CZE,8465058,8,D,R,Michal Rozsival,210
1,Detroit,USA,1986-03-12,MI,,,119.0,4.0,2004.0,20082009,12,0,72,N,Porter,USA,8471331,1,C,L,Kevin Porter,190
0,Moscow,RUS,1992-01-02,,,,205.0,7.0,2011.0,20132014,1,0,75,N,Marchenko,RUS,8476289,0,D,R,Alexey Marchenko,210
4,Richmond,CAN,1990-03-22,BC,,,85.0,3.0,2008.0,20102011,22,2,71,N,McMillan,CAN,8474646,6,L,L,Brandon McMillan,190
3,Moncton,CAN,1990-06-14,NB,,,54.0,2.0,2008.0,20102011,9,0,74,N,Cormier,CAN,8474616,3,C,L,Patrice Cormier,215
11,Meadow Lake,CAN,1986-02-18,SK,,,47.0,2.0,2004.0,20062007,61,5,73,N,Comeau,CAN,8471260,16,L,R,Blake Comeau,200
44,Canton,USA,1984-02-21,MI,,,156.0,5.0,2002.0,20052006,75,7,71,N,Wisniewski,USA,8470222,51,D,R,James Wisniewski,203
2,Prince Albert,CAN,1985-07-15,SK,,,279.0,9.0,2004.0,20102011,19,0,75,N,Cracknell,CAN,8471490,2,R,R,Adam Cracknell,209
27,Hull,CAN,1987-09-22,QC,,,6.0,1.0,2006.0,20072008,81,18,73,N,Brassard,CAN,8473544,45,C,L,Derick Brassard,200
14,Livonia,USA,1981-12-28,MI,,,220.0,7.0,2001.0,20062007,79,8,76,N,Moss,USA,8469664,22,R,R,David Moss,210
20,Koprivnice,CZE,1984-05-16,,,,63.0,2.0,2002.0,20052006,80,8,73,N,Fleischmann,CZE,8470039,28,L,L,Tomas Fleischmann,192
1,Gaspe,CAN,1993-08-13,QC,,,101.0,4.0,2012.0,20132014,2,0,72,N,Paquette,CAN,8476975,1,C,L,Cedric Paquette,205
14,Edmond,USA,1990-05-09,OK,,,96.0,4.0,2008.0,20112012,52,2,73,N,Donovan,USA,8474659,16,D,L,Matt Donovan,205
11,Fargo,USA,1982-02-03,ND,,,220.0,7.0,2000.0,20022003,75,10,77,N,Gaustad,USA,8468700,21,C,L,Paul Gaustad,227
